day,s_mean,s_min,s_max,s_std,i_mean,i_min,i_max,i_std,r_mean,r_min,r_max,r_std,edgecount_mean,edgecount_min,edgecount_max,edgecount_std,suscedgecount_mean,suscedgecount_min,suscedgecount_max,suscedgecount_std,d
61,10.26,0,499,70.17433125920594,59.55,0,76,11.624056386162568,430.19,1,457,62.12071906677947,0.9999686675461742,0.9995052770448549,1.0,9.859695243395416e-05,0.960426193807916,0.8125,1.0,0.05792497686632819,3
62,10.25,0,499,70.17573539610282,56.94,0,71,11.171590954042511,432.81,1,458,62.46545631245507,0.9999719656992084,0.9995052770448549,1.0,9.67974841529915e-05,0.9632753912771852,0.8125,1.0,0.059468052486237585,3
63,10.25,0,499,70.17573539610282,54.65,0,70,10.847310330867343,435.1,1,460,62.77899346279789,0.9999719656992084,0.9995052770448549,1.0,9.67974841529915e-05,0.9632753912771852,0.8125,1.0,0.059468052486237585,3
64,10.25,0,499,70.17573539610282,52.39,0,69,10.363977045614304,437.36,1,463,63.059138508981796,0.9999752638522428,0.9996701846965699,1.0,8.245382585750922e-05,0.9681943727586667,0.8571428571428571,1.0,0.04866270755137484,3
65,10.21,0,499,70.18090548681668,50.33,0,68,10.137494161714121,439.46,1,465,63.354608866652036,0.9999802110817941,0.9996701846965699,1.0,7.515100022831483e-05,0.9711138139241349,0.8571428571428571,1.0,0.048223459417275814,3
66,10.2,0,499,70.18230229591755,48.24,0,65,9.776409454302831,441.56,1,467,63.632041988897136,0.9999868073878627,0.9996701846965699,1.0,5.5861472025628205e-05,0.9810243182849379,0.9,1.0,0.035008626648959214,3
67,10.2,0,499,70.18230229591755,46.33,0,64,9.518779948983575,443.47,1,468,63.89566226721229,0.99998845646438,0.9996701846965699,1.0,4.834905500693568e-05,0.9835243182849378,0.9092258775217931,1.0,0.030400002621696853,3
68,10.19,0,499,70.18369763799436,44.56,0,63,9.16219725752827,445.25,1,468,64.12430715163141,0.9999901055408971,0.9996701846965699,1.0,4.581101237853124e-05,0.9835805381762043,0.9092258775217931,1.0,0.03123196543752913,3
69,10.19,0,499,70.18369763799436,42.72,0,62,8.882032709380496,447.09,1,470,64.37470721714338,0.9999901055408971,0.9996701846965699,1.0,4.581101237853124e-05,0.9835805381762043,0.9092258775217931,1.0,0.03123196543752913,3
70,10.18,0,499,70.18509151313455,40.94,0,60,8.729168565125997,448.88,1,472,64.6320244604684,0.9999934036939314,0.9998350923482849,1.0,3.2477965957616765e-05,0.9874992637270561,0.9092258775217931,1.0,0.026905006937444048,3
71,10.18,0,499,70.18509151313455,39.29,0,56,8.31366770487435,450.53,1,473,64.83459218221662,0.9999934036939314,0.9998350923482849,1.0,3.2477965957616765e-05,0.9874992637270561,0.9092258775217931,1.0,0.026905006937444048,3
72,10.17,0,499,70.18648392142553,37.56,0,52,7.944657057266585,452.27,1,474,65.05504351600027,0.9999950527704486,0.9998350923482849,1.0,2.8272857519440828e-05,0.9921035805626599,0.9375,1.0,0.01907031612422112,3
73,10.17,0,499,70.18648392142553,36.11,0,50,7.668504391076501,453.72,1,474,65.24639856154917,0.9999950527704486,0.9998350923482849,1.0,2.8272857519440828e-05,0.9921035805626599,0.9375,1.0,0.01907031612422112,3
74,10.17,0,499,70.18648392142553,34.75,0,50,7.50942169154284,455.08,1,476,65.43925859647683,0.9999967018469657,0.9998350923482849,1.0,2.320337963990548e-05,0.9950447570332481,0.9375,1.0,0.015734942074584028,3
75,10.16,0,499,70.18787486295462,33.17,0,48,7.289199149592791,456.67,1,477,65.65721436353967,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3
76,10.15,0,499,70.189264337809,31.97,0,47,7.090262208255643,457.88,1,478,65.82012218803978,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3
77,10.15,0,499,70.189264337809,30.76,0,46,7.0497797085720295,459.09,1,480,66.00062671878752,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3
78,10.15,0,499,70.189264337809,29.49,0,44,6.815749734581255,460.36,1,480,66.17081049538507,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3
79,10.15,0,499,70.189264337809,28.5,0,44,6.781585285897318,461.35,1,481,66.318998755708,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3
80,10.15,0,499,70.189264337809,27.37,0,42,6.481761513912119,462.48,1,481,66.4614234581295,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3
81,10.15,0,499,70.189264337809,26.25,0,41,6.363365795113797,463.6,1,485,66.62013527637441,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3
82,10.14,0,499,70.1906523460758,25.3,0,40,6.384166018954689,464.56,1,486,66.76603503536386,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3
83,10.14,0,499,70.1906523460758,24.17,0,38,6.151381548034145,465.69,1,487,66.91539887096698,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3
84,10.14,0,499,70.1906523460758,23.2,0,36,5.880974288828219,466.66,1,487,67.03778822802144,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3
85,10.14,0,499,70.1906523460758,22.26,0,35,5.755313750234333,467.6,1,487,67.16931718960058,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3
86,10.14,0,499,70.1906523460758,21.4,0,35,5.646130345536477,468.46,1,488,67.29002807837041,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3
87,10.14,0,499,70.1906523460758,20.56,0,34,5.494386483337591,469.3,1,488,67.40357871984563,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3
88,10.13,0,499,70.19189498234195,19.9,0,33,5.578638912961845,469.97,1,490,67.5104862786201,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3
89,10.13,0,499,70.19189498234195,19.26,0,32,5.458049379613842,470.61,1,490,67.59548353210731,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3
90,10.13,0,499,70.19189498234195,18.62,0,31,5.32153999127958,471.25,1,490,67.67978302494053,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3
91,10.13,0,499,70.19189498234195,18.03,0,29,5.190229749104066,471.84,1,491,67.7575475687045,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3
92,10.13,0,499,70.19189498234195,17.35,0,29,5.0219216411346945,472.52,1,492,67.84645171341693,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3
93,10.13,0,499,70.19189498234195,16.64,0,27,4.891798950253063,473.23,1,493,67.9417241375863,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3
94,10.13,0,499,70.19189498234195,15.95,0,26,4.744747228528223,473.92,1,494,68.03277285116478,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3
95,10.13,0,499,70.19189498234195,15.4,0,25,4.543838096418559,474.47,1,494,68.10011272777272,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3
96,10.13,0,499,70.19189498234195,14.81,0,25,4.464664861244606,475.06,1,494,68.18273426994001,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3
97,10.13,0,499,70.19189498234195,14.19,0,25,4.317441722861239,475.68,1,494,68.26565458530078,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3
98,10.13,0,499,70.19189498234195,13.63,0,25,4.232283334350646,476.24,1,496,68.34303257106828,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3
99,10.13,0,499,70.19189498234195,12.91,0,24,4.072809568071871,476.96,1,496,68.43959513189847,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3
100,10.13,0,499,70.19189498234195,12.42,0,23,3.941952549053565,477.45,1,496,68.50339149607592,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3
101,10.13,0,499,70.19189498234195,11.92,0,22,3.8682337472330075,477.95,1,496,68.57162811118152,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3
102,10.13,0,499,70.19189498234195,11.47,0,21,3.8097562158545553,478.4,1,496,68.63400223377813,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3
103,10.13,0,499,70.19189498234195,10.98,0,20,3.7145088178083183,478.89,1,496,68.70121152240667,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3
104,10.13,0,499,70.19189498234195,10.45,0,20,3.5742485259495473,479.42,1,496,68.7713500366147,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3
105,10.13,0,499,70.19189498234195,10.03,0,20,3.500230872616285,479.84,1,496,68.82883469047317,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3
106,10.13,0,499,70.19189498234195,9.59,0,19,3.4085305936841475,480.28,1,497,68.88873769941051,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3
107,10.13,0,499,70.19189498234195,9.25,0,18,3.2640527575455036,480.62,1,497,68.9313492475732,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3
108,10.13,0,499,70.19189498234195,8.83,0,16,3.168834983320392,481.04,1,498,68.98849560073423,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3
109,10.13,0,499,70.19189498234195,8.48,0,16,3.134944782269504,481.39,1,498,69.03854800842146,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3
110,10.13,0,499,70.19189498234195,8.21,0,15,3.0560256754963513,481.66,1,498,69.07413964485383,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3
111,10.13,0,499,70.19189498234195,7.83,0,14,3.0552323061339295,482.04,1,498,69.12964251858587,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3
112,10.13,0,499,70.19189498234195,7.49,0,14,2.9627144256031093,482.38,1,498,69.17519553111272,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3
113,10.13,0,499,70.19189498234195,7.22,0,14,2.928715373226585,482.65,1,499,69.21338327406359,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3
114,10.13,0,499,70.19189498234195,6.83,0,13,2.745262218161436,483.04,1,499,69.26146041623653,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3
115,10.13,0,499,70.19189498234195,6.61,0,13,2.639616592911887,483.26,1,499,69.28926629891836,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3
116,10.13,0,499,70.19189498234195,6.3,0,12,2.516611478423583,483.57,1,499,69.3304566710924,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3
117,10.13,0,499,70.19189498234195,6.09,0,11,2.4416214185485745,483.78,1,499,69.35803464413458,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3
118,10.13,0,499,70.19189498234195,5.79,0,11,2.4793897913345004,484.08,1,499,69.40303605852856,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3
119,10.13,0,499,70.19189498234195,5.54,0,11,2.332986987282244,484.33,1,499,69.43335660978093,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3
120,10.13,0,499,70.19189498234195,5.34,0,10,2.1845185309631074,484.53,1,499,69.45770531973274,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3
121,10.13,0,499,70.19189498234195,5.1,0,10,2.1672493389016627,484.77,1,500,69.49163963958526,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3
122,10.13,0,499,70.19189498234195,4.92,0,9,2.1304905301338235,484.95,1,500,69.51671189234449,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3
123,10.13,0,499,70.19189498234195,4.75,0,9,2.143229885811212,485.12,1,500,69.54110476923165,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3
124,10.13,0,499,70.19189498234195,4.48,0,9,2.0718410297426906,485.39,1,500,69.57851389588309,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3
125,10.13,0,499,70.19189498234195,4.23,0,9,1.9891371663780917,485.64,1,500,69.61242197287272,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3
126,10.13,0,499,70.19189498234195,4.16,0,9,1.9884515065596635,485.71,1,500,69.62269091976474,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3
127,10.13,0,499,70.19189498234195,4.02,0,9,1.948736964696816,485.85,1,500,69.64199577666895,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3
128,10.13,0,499,70.19189498234195,3.87,0,9,1.90509683202559,486.0,1,500,69.66238931337688,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3
129,10.13,0,499,70.19189498234195,3.72,0,8,1.8206447964244632,486.15,1,500,69.68201585296836,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3
130,10.13,0,499,70.19189498234195,3.59,0,8,1.7586438760670915,486.28,1,500,69.69951088911468,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3
131,10.13,0,499,70.19189498234195,3.42,0,8,1.718467722458386,486.45,1,500,69.72302707893931,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3
132,10.13,0,499,70.19189498234195,3.28,0,8,1.7119898045575774,486.59,1,500,69.74326584920676,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3
133,10.13,0,499,70.19189498234195,3.1,0,7,1.6907353011591906,486.77,1,500,69.76871676033491,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3
134,10.13,0,499,70.19189498234195,2.92,0,7,1.6185790001720581,486.95,1,500,69.79195273573212,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3
135,10.13,0,499,70.19189498234195,2.78,0,7,1.6054201124234548,487.09,1,500,69.81188214687303,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3
136,10.13,0,499,70.19189498234195,2.67,0,7,1.5638272140986536,487.2,1,500,69.82691443704196,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3
137,10.13,0,499,70.19189498234195,2.56,0,7,1.5655379557548552,487.31,1,500,69.84263625024357,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3
138,10.13,0,499,70.19189498234195,2.43,0,7,1.57797338380595,487.44,1,500,69.8619591289375,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3
139,10.13,0,499,70.19189498234195,2.35,0,7,1.5464197817585434,487.52,1,500,69.87253618648255,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3
140,10.13,0,499,70.19189498234195,2.27,0,7,1.549551906555928,487.6,1,500,69.88403092107507,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3
141,10.13,0,499,70.19189498234195,2.14,0,7,1.5243478486344133,487.73,1,500,69.90221958586368,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3
142,10.13,0,499,70.19189498234195,2.04,0,7,1.4696938456699067,487.83,1,500,69.9149635000414,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3
143,10.13,0,499,70.19189498234195,1.93,0,6,1.401694501218962,487.94,1,500,69.92937562825495,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3
144,10.13,0,499,70.19189498234195,1.87,0,6,1.4117472518231806,488.0,1,500,69.93835669626314,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3
145,10.13,0,499,70.19189498234195,1.83,0,6,1.3562798197624815,488.04,1,500,69.94311108235597,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3
146,10.13,0,499,70.19189498234195,1.75,0,6,1.297822574292586,488.12,1,500,69.95356035299852,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3
147,10.13,0,499,70.19189498234195,1.67,0,6,1.3261549188110977,488.2,1,500,69.96579250756844,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3
148,10.13,0,499,70.19189498234195,1.65,0,6,1.2978225742925857,488.22,1,500,69.96760866734165,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3
149,10.13,0,499,70.19189498234195,1.61,0,6,1.2862520921049825,488.26,1,500,69.97324452599686,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3
150,10.13,0,499,70.19189498234195,1.58,0,6,1.2727128426310392,488.29,1,500,69.97723944543712,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3
151,10.13,0,499,70.19189498234195,1.49,0,5,1.2018084016778359,488.38,1,500,69.9890005788067,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3
152,10.13,0,499,70.19189498234195,1.41,0,5,1.2068407709655182,488.46,1,500,70.00034920547817,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3
153,10.13,0,499,70.19189498234195,1.33,0,5,1.1286444895707344,488.54,1,500,70.01073799313525,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3
154,10.13,0,499,70.19189498234195,1.23,0,5,1.108780383752319,488.64,1,500,70.02503448442886,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3
155,10.13,0,499,70.19189498234195,1.18,0,5,1.0672346972385685,488.69,1,500,70.0316948447507,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3
156,10.13,0,499,70.19189498234195,1.11,0,5,1.0239061667867022,488.76,1,500,70.04069812572824,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3
157,10.13,0,499,70.19189498234195,1.05,0,5,0.9987365756167875,488.82,1,500,70.04909966328165,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3
158,10.13,0,499,70.19189498234195,1.03,0,5,1.0096003809888985,488.84,1,500,70.05188841642365,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3
159,10.13,0,499,70.19189498234195,1.01,0,5,0.9999494936740503,488.86,1,500,70.05467129104935,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3
160,10.13,0,499,70.19189498234195,0.99,0,5,1.0100005000498813,488.88,1,500,70.05759246952654,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3
161,10.13,0,499,70.19189498234195,0.92,0,5,0.9710974734959941,488.95,1,500,70.06726566073289,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3
162,10.13,0,499,70.19189498234195,0.9,0,5,0.9692233691951196,488.97,1,500,70.07001621033899,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3
163,10.13,0,499,70.19189498234195,0.85,0,4,0.9252354327740622,489.02,1,500,70.07672274519601,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3
164,10.13,0,499,70.19189498234195,0.84,0,4,0.9289942427325927,489.03,1,500,70.078232618044,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3
165,10.13,0,499,70.19189498234195,0.8,0,4,0.9101004495564367,489.07,1,500,70.08324847759069,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3
166,10.13,0,499,70.19189498234195,0.78,0,4,0.9054269599465102,489.09,1,500,70.08610793340236,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3
167,10.13,0,499,70.19189498234195,0.74,0,3,0.8482900209220662,489.13,1,500,70.09123275482398,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3
168,10.13,0,499,70.19189498234195,0.72,0,3,0.8297498710363554,489.15,1,500,70.0939304855213,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3
169,10.13,0,499,70.19189498234195,0.69,0,3,0.8127146181194544,489.18,1,500,70.09811017784324,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3
170,10.13,0,499,70.19189498234195,0.68,0,3,0.815010689649175,489.19,1,500,70.0994524395393,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3
171,10.13,0,499,70.19189498234195,0.66,0,3,0.7941706810925916,489.21,1,500,70.10184438271641,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3
172,10.13,0,499,70.19189498234195,0.62,0,3,0.7756391955130694,489.25,1,500,70.10747521347548,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3
173,10.13,0,499,70.19189498234195,0.59,0,3,0.7533762390570581,489.28,1,500,70.11161087721476,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3
174,10.13,0,499,70.19189498234195,0.56,0,3,0.7152028743756217,489.31,1,500,70.11544520692752,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3
175,10.13,0,499,70.19189498234195,0.55,0,3,0.7159792333764039,489.32,1,500,70.1169124686863,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3
176,10.13,0,499,70.19189498234195,0.53,0,3,0.7171069824248151,489.34,1,500,70.11984257849073,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3
177,10.13,0,499,70.19189498234195,0.5,0,3,0.6890192121758831,489.37,1,500,70.12393862067907,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3
178,10.13,0,499,70.19189498234195,0.46,0,3,0.6730002176294542,489.41,1,500,70.12918742786721,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3
179,10.13,0,499,70.19189498234195,0.46,0,3,0.6730002176294542,489.41,1,500,70.12918742786721,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3
180,10.13,0,499,70.19189498234195,0.46,0,3,0.6730002176294542,489.41,1,500,70.12918742786721,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3
181,10.13,0,499,70.19189498234195,0.44,0,3,0.6714976477316139,489.43,1,500,70.13209109972554,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3
182,10.13,0,499,70.19189498234195,0.43,0,3,0.6396811074214395,489.44,1,500,70.13325267883367,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3
183,10.13,0,499,70.19189498234195,0.43,0,3,0.6396811074214395,489.44,1,500,70.13325267883367,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3
184,10.13,0,499,70.19189498234195,0.43,0,3,0.6396811074214395,489.44,1,500,70.13325267883367,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3
185,10.13,0,499,70.19189498234195,0.42,0,3,0.6224746962525844,489.45,1,500,70.13455682191243,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3
186,10.13,0,499,70.19189498234195,0.39,0,2,0.5842201051942079,489.48,1,500,70.1386044798714,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3
187,10.13,0,499,70.19189498234195,0.36,0,2,0.541602560309064,489.51,1,500,70.14220692221761,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3
188,10.13,0,499,70.19189498234195,0.35,0,2,0.5198095999517711,489.52,1,500,70.14350081847002,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3
189,10.13,0,499,70.19189498234195,0.34,0,2,0.5167888418597165,489.53,1,500,70.14493725296374,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3
190,10.13,0,499,70.19189498234195,0.33,0,2,0.5135536717202728,489.54,1,500,70.14637221805225,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3
191,10.13,0,499,70.19189498234195,0.33,0,2,0.5135536717202728,489.54,1,500,70.14637221805225,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3
192,10.13,0,499,70.19189498234195,0.32,0,2,0.5101000100000196,489.55,1,500,70.14780571382575,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3
193,10.13,0,499,70.19189498234195,0.32,0,2,0.5101000100000196,489.55,1,500,70.14780571382575,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3
194,10.13,0,499,70.19189498234195,0.29,0,2,0.49838121792844325,489.58,1,500,70.15195339872275,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3
195,10.13,0,499,70.19189498234195,0.28,0,2,0.4940044575106625,489.59,1,500,70.15338102106607,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3
196,10.13,0,499,70.19189498234195,0.26,0,2,0.46319051646752724,489.61,1,500,70.15608788028781,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3
197,10.13,0,499,70.19189498234195,0.23,0,2,0.4461960433384737,489.64,1,500,70.1602091608552,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3
198,10.13,0,499,70.19189498234195,0.22,0,2,0.4399265319747759,489.65,1,500,70.1616279771503,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3
199,10.13,0,499,70.19189498234195,0.2,0,1,0.4020151261036848,489.67,1,500,70.16431724275105,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3
200,10.13,0,499,70.19189498234195,0.19,0,1,0.39427724440366246,489.68,1,500,70.16573165719785,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3
1,497.68,494,499,1.2050399213807017,2.23,0,6,1.2131851391350712,0.09,0,1,0.2876234912646613,0.9995882639001459,0.9965958826390015,1.0,0.0006411666291460141,0.9999787829089491,0.9988303523534134,1.0,0.0001356026354612317,4
2,494.88,484,499,3.0127003894120645,4.85,0,16,2.948634335492355,0.27,0,2,0.5478147589295218,0.9976203598638353,0.9802236991408656,1.0,0.003018054644592323,0.9990140729140125,0.9912169793886783,1.0,0.0013208152043154035,4
3,490.14,469,499,6.386570506013605,9.24,0,29,6.231428975019058,0.62,0,3,0.7756391955130694,0.9920440914248663,0.9533149619063057,1.0,0.009502060304066126,0.9961894127847657,0.9763020963887387,1.0,0.004720919696161941,4
4,481.15,450,499,11.234304427048249,17.4,0,47,10.60302987000614,1.45,0,5,1.305582419667734,0.9771875506565084,0.9116550494407522,1.0,0.020365175964832623,0.9883679261933013,0.952250052418549,1.0,0.01076423767508235,4
5,468.26,424,499,17.12911161287895,28.97,0,70,15.809123436749545,2.77,0,8,2.0043135301825226,0.9980272329388881,0.9831415140217216,1.0,0.0024583866948139645,0.9991335095780381,0.9917106453740494,1.0,0.001173818116548216,4
6,438.38,359,499,32.639066881096454,56.63,0,134,30.598955220825125,4.99,0,13,2.9661218430601917,0.9940622467174584,0.967741935483871,1.0,0.006676462295369494,0.9966203903497791,0.9786655215652827,1.0,0.004172258650381417,4
7,387.41,274,499,54.881156266348036,103.38,0,210,50.626734662886,9.21,0,28,5.347131771503128,0.9857480953152862,0.951207651159021,1.0,0.011722105010251735,0.9899180668486965,0.9575566559506622,1.0,0.009556541166256533,4
8,312.98,174,499,79.12003155926693,170.68,0,298,71.79556836158925,16.34,1,41,8.627206202977119,0.9776365699465067,0.946020424704166,1.0,0.013353964136597346,0.9785542179204537,0.9315828035212613,1.0,0.016347479425306698,4
9,225.16,90,499,97.06394018814858,248.52,0,367,86.71426198915167,26.32,1,63,11.917968778192854,0.9641060139406712,0.9338628627005998,1.0,0.0161529725996135,0.9450685512493766,0.8432106922545786,1.0,0.037915262852049984,4
10,146.85,42,499,99.91262597030881,313.78,0,406,86.80613253949656,39.37,1,81,15.499530784686828,0.9555470902901605,0.9346733668341709,1.0,0.014229081846059564,0.8811127102163268,0.7222552170577513,1.0,0.06966857032500444,4
11,91.74,19,499,94.17763357967043,354.61,0,414,79.19913464989958,53.65,1,95,18.415175450391093,0.954527476090128,0.9345112660074566,1.0,0.012652163707000324,0.7834656481997742,0.563803119412299,1.0,0.10310796326625765,4
